protocol,load_mode,lambda_base,lambda_effective,M,Tp_us,best_q,stable_fraction,n_arrived,n_arrived_ci95,n_completed,n_completed_ci95,n_censored,n_censored_ci95,final_backlog,final_backlog_ci95,mean_delay_us,mean_delay_us_ci95,mean_queue_delay_us,mean_queue_delay_us_ci95,mean_access_delay_us,mean_access_delay_us_ci95,conditional_mean_delay_us,conditional_mean_delay_us_ci95,p50_delay_us,p50_delay_us_ci95,p95_delay_us,p95_delay_us_ci95,p99_delay_us,p99_delay_us_ci95,conditional_p50_delay_us,conditional_p50_delay_us_ci95,conditional_p95_delay_us,conditional_p95_delay_us_ci95,conditional_p99_delay_us,conditional_p99_delay_us_ci95,mean_boundary_wait_us,mean_boundary_wait_us_ci95,mean_difs_wait_us,mean_difs_wait_us_ci95,mean_probability_wait_us,mean_probability_wait_us_ci95,mean_busy_nav_wait_us,mean_busy_nav_wait_us_ci95,mean_collision_delay_us,mean_collision_delay_us_ci95,mean_control_delay_us,mean_control_delay_us_ci95,mean_data_delay_us,mean_data_delay_us_ci95,mean_other_access_delay_us,mean_other_access_delay_us_ci95,arrival_rate_pkt_s,arrival_rate_pkt_s_ci95,goodput_pkt_s,goodput_pkt_s_ci95,normalized_offered_units_s,normalized_offered_units_s_ci95,normalized_goodput_units_s,normalized_goodput_units_s_ci95,goodput_bit_s,goodput_bit_s_ci95,payload_airtime,payload_airtime_ci95,mean_system_packets,mean_system_packets_ci95,mean_waiting_packets,mean_waiting_packets_ci95,mean_service_packets,mean_service_packets_ci95,backlog_slope_pkt_s,backlog_slope_pkt_s_ci95,completion_ratio,completion_ratio_ci95,little_relative_error,little_relative_error_ci95,jain_fairness,jain_fairness_ci95,attempts_total,attempts_total_ci95,retransmissions_completed_cohort,retransmissions_completed_cohort_ci95,mean_attempts_completed,mean_attempts_completed_ci95,collision_waste_us_total,collision_waste_us_total_ci95,collision_channel_time_us_total,collision_channel_time_us_total_ci95,collision_tx_airtime_us_total,collision_tx_airtime_us_total_ci95,collision_channel_time_us_measure,collision_channel_time_us_measure_ci95,collision_tx_airtime_us_measure,collision_tx_airtime_us_measure_ci95,condition_elapsed_s,timeout_exceeded,result_source,rerun_replaced
sb_cb,fixed_payload,10,2,5,950,1,1,68.5,69.8841260489608,68.5,69.8841260489608,0,0,0,0,1196.30523380523,41.7952916407633,0,0,1196.30523380523,41.7952916407633,1196.30523380523,41.7952916407633,1155,0,1391.875,497.130260302852,2152.35,999.343002500144,1155,0,1391.875,497.130260302852,2152.35,999.343002500144,0,0,15.1013513513514,1.28779102055825,0,0,40.7309094809095,34.4978091909333,0.472972972972973,6.00969142927181,190,0,950,0,0,0,68.5,69.8841260489608,68.5,69.8841260489608,342.5,349.420630244804,342.5,349.420630244804,NaN,NaN,0.065075,0.0663899197465128,0.081965,0.0864657232296688,0.01689,0.020075803483156,0.065075,0.0663899197465128,-0.00684600684600687,0.397120119944524,1,0,9.23216325692819e-17,1.17305756500319e-15,0.5574204586657,0.682834690482267,86.5,31.7655118404367,0.5,6.35310236808735,1.00675675675676,0.0858527347038836,20,0,20,0,20,0,10,127.062047361747,10,127.062047361747,11.5108746,0,original_stable,0
s7_clean,fixed_payload,10,2,5,950,0.5,1,68.5,69.8841260489608,68.5,69.8841260489608,0,0,0,0,1202.76640926641,11.5533251558648,0,0,1202.76640926641,11.5533251558648,1202.76640926641,11.5533251558648,1156.5,19.059307104262,1429.875,108.320395375905,2175.855,770.82191032004,1156.5,19.059307104262,1429.875,108.320395375905,2175.855,770.82191032004,4.35810810810811,4.5501949393058,36,0,8.12258687258687,27.4851397816289,42.2857142857143,34.4882699981885,0,0,162,0,950,0,0,0,68.5,69.8841260489608,68.5,69.8841260489608,342.5,349.420630244804,342.5,349.420630244804,NaN,NaN,0.065075,0.0663899197465128,0.0823945,0.0848456821258065,0.0173195,0.0184557623792937,0.065075,0.0663899197465128,-0.00684600684600687,0.397120119944524,1,0,9.16424832456018e-17,1.16442815465008e-15,0.5574204586657,0.682834690482267,86.5,19.059307104262,0,0,1,0,63,800.490898379006,31.5,400.245449189503,63,800.490898379006,0,0,0,0,12.459625,0,corrected_q_rerun,1
s7_busy,fixed_payload,10,2,5,950,0.5,1,68.5,69.8841260489608,68.5,69.8841260489608,0,0,0,0,3124.82528957529,2090.67353083258,0,0,3124.82528957529,2090.67353083258,3124.82528957529,2090.67353083258,2492,2897.01467984783,7772.725,3348.40260310043,9456.66,14607.3070888011,2492,2897.01467984783,7772.725,3348.40260310043,9456.66,14607.3070888011,4.35810810810811,4.5501949393058,59.4208494208494,36.2053246922661,15.746138996139,24.0019716879285,1827.90637065637,1862.99207839788,105.393822393822,162.923961115197,162,0,950,0,0,0,68.5,69.8841260489608,68.5,69.8841260489608,342.5,349.420630244804,342.5,349.420630244804,NaN,NaN,0.065075,0.0663899197465128,0.2149555,0.361586821279691,0.1498805,0.295196901533179,0.065075,0.0663899197465128,-0.101988101988102,0.373715267415637,1,0,0,0,0.5574204586657,0.682834690482267,146.5,19.059307104262,45,114.355842625572,1.65057915057915,1.00570346367406,41895,10406.3816789271,19404,3201.96359351602,41895,10406.3816789271,15897.5,5876.6196904808,34378,17356.6756696146,16.2278535,0,original_stable,0
sf_cf,fixed_payload,10,1.66666666666667,6,1140,0.5,1,58,63.5310236808735,58,63.5310236808735,0,0,0,0,3161.28706199461,5824.90440974866,0,0,3161.28706199461,5824.90440974866,3161.28706199461,5824.90440974866,2447.5,6257.80583256604,7024.75,14859.9064389563,10362.575,15067.9705415112,2447.5,6257.80583256604,7024.75,14859.9064389563,10362.575,15067.9705415112,498.043575920934,35.6470119395377,0,0,1379.50584007188,4882.58463936618,0,0,143.737646001797,906.672758442942,0,0,1140,0,0,0,58,63.5310236808735,58.5,57.1779213127861,348,381.186142085241,351,343.067527876717,NaN,NaN,0.06669,0.0651828302965762,0.1819525,0.148313174782999,0.1072825,0.170040784881858,0.07467,0.0217276100988588,-0.0427680427680428,0.429368499813316,1,0,0.00459651387992254,0.0584042464309645,0.505296610169492,0.702610050029999,81,12.7062047361747,7,38.1186142085241,1.12608565438754,0.7953269810903,4560,28970.1467984783,4560,28970.1467984783,9120,57940.2935969566,3990,21727.6100988587,7980,43455.2201977175,0.3701685,0,original_stable,0
sf_cb,fixed_payload,10,1.66666666666667,6,1140,1,1,58,63.5310236808735,58,63.5310236808735,0,0,0,0,1464.17565139263,240.624465702357,0,0,1464.17565139263,240.624465702357,1464.17565139263,240.624465702357,1430,127.062047361747,1833.5,3135.25601865109,2551.975,551.131630431589,1430,127.062047361747,1833.5,3135.25601865109,2551.975,551.131630431589,134.175651392633,240.624465702356,0,0,0,0,0,0,0,0,190,0,1140,0,0,0,58,63.5310236808735,58,63.5310236808735,348,381.186142085241,348,381.186142085241,NaN,NaN,0.06612,0.0724253669961957,0.0848275,0.0790643589708471,0.0187075,0.00663899197465139,0.06612,0.0724253669961957,-0.0541140541140541,0.183655666912337,1,0,7.62097078957411e-17,9.68336151407356e-16,0.498386672281293,0.790409135551703,73,38.1186142085241,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.252226,0,original_stable,0
sb_cf,fixed_payload,10,1.66666666666667,6,1140,0.001,1,58,63.5310236808735,58,63.5310236808735,0,0,0,0,6326.53264450434,486.376697467003,0,0,6326.53264450434,486.376697467003,6326.53264450434,486.376697467003,4702.5,5813.08866679992,16203.625,6850.23262839021,21005.6,201.393345068397,4702.5,5813.08866679992,16203.625,6850.23262839021,21005.6,201.393345068397,0,0,15.1415094339623,1.79804784002472,5160.63641808925,347.927013785102,0,0,10.7547169811321,136.651635841879,0,0,1140,0,0,0,58,63.5310236808735,58.5,44.4717165766114,348,381.186142085241,351,266.830299459669,NaN,NaN,0.066895,0.0533025288682528,0.3733275,0.280838890181301,0.3052925,0.242021434712287,0.068035,0.0388174554690137,-0.504480504480505,3.41253423093815,1,0,0.0206966951683068,0.239519628383973,0.50217803030303,0.557099696292508,75,12.7062047361747,0.5,6.35310236808735,1.00943396226415,0.119869856001648,2280,28970.1467984783,1277.5,16232.1765504632,2280,28970.1467984783,585,7433.1297706622,1140,14485.0733992392,28.4055433,0,corrected_q_rerun,1
sb_cb,fixed_payload,10,1.66666666666667,6,1140,1,1,58,63.5310236808735,58,63.5310236808735,0,0,0,0,1389.59868224019,144.1482585823,0,0,1389.59868224019,144.1482585823,1389.59868224019,144.1482585823,1345,0,1746.625,3051.07741227393,2449.675,63.8486787992877,1345,0,1746.625,3051.07741227393,2449.675,63.8486787992877,0,0,15,0,0,0,44.5986822401917,144.148258582299,0,0,190,0,1140,0,0,0,58,63.5310236808735,58,63.5310236808735,348,381.186142085241,348,381.186142085241,NaN,NaN,0.06612,0.0724253669961957,0.08054,0.0799220277905389,0.01442,0.00749666079434316,0.06612,0.0724253669961957,-0.03007803007803,0.283526536009539,1,0,7.99135541161722e-17,1.01539797979546e-15,0.498386672281293,0.790409135551703,73,38.1186142085241,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.0375325,0,original_stable,0
s7_clean,fixed_payload,10,1.66666666666667,6,1140,1,1,58,63.5310236808735,58,63.5310236808735,0,0,0,0,1386.84411500449,138.392602798093,0,0,1386.84411500449,138.392602798093,1386.84411500449,138.392602798093,1343,0,1741.15,3057.74816976042,2442.205,19.7581483647611,1343,0,1741.15,3057.74816976042,2442.205,19.7581483647611,4.42362982929021,4.9032479193055,36,0,0,0,44.4204851752022,143.295850717399,0,0,162,0,1140,0,0,0,58,63.5310236808735,58,63.5310236808735,348,381.186142085241,348,381.186142085241,NaN,NaN,0.06612,0.0724253669961957,0.0803825,0.080080855349741,0.0142625,0.00765548835354533,0.06612,0.0724253669961957,-0.03007803007803,0.283526536009539,1,0,0,0,0.498386672281293,0.790409135551703,73,38.1186142085241,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5758893,0,original_stable,0
s7_busy,fixed_payload,10,1.66666666666667,6,1140,0.5,1,58,63.5310236808735,58,63.5310236808735,0,0,0,0,3596.83198562444,3881.12336526784,0,0,3596.83198562444,3881.12336526784,3596.83198562444,3881.12336526784,2698,2007.5803483156,8427.575,8547.14627090635,11638.045,15027.0565622607,2698,2007.5803483156,8427.575,8547.14627090635,11638.045,15027.0565622607,4.42362982929021,4.9032479193055,57.8867924528302,23.9739712003296,16.3180592991914,49.4206292029652,2117.71293800539,3704.74914238236,98.4905660377358,107.882870401483,162,0,1140,0,0,0,58,63.5310236808735,58,63.5310236808735,348,381.186142085241,348,381.186142085241,NaN,NaN,0.06612,0.0724253669961957,0.207089,0.00340526286929487,0.140969,0.0690201041269008,0.06612,0.0724253669961957,-0.259074259074259,0.249829647352314,1,0,1.34027505564998e-16,2.20387798562309e-18,0.498386672281293,0.790409135551703,118,0,35,0,1.60796645702306,0.665943644453601,34681.5,8405.15443297956,16506,4002.45449189503,34681.5,8405.15443297956,13356,8004.90898379006,28003.5,16410.0634167696,14.6367733,0,original_stable,0
sf_cf,fixed_payload,15,15,1,190,0.2,1,609.5,146.121354466009,609.5,146.121354466009,0,0,0,0,1206.25108385978,165.693757413698,13.6651492629753,20.8917360481604,1192.5859345968,186.585493461859,1206.25108385978,165.693757413698,870,63.5310236808735,3326,216.005480514978,5165.95,1680.3955763591,870,63.5310236808735,3326,216.005480514978,5165.95,1680.3955763591,93.1077356620835,21.1750405015868,0,0,876.075808249721,239.533915372033,0,0,33.4023906849994,31.7733814085875,0,0,190,0,0,0,609.5,146.121354466009,609.5,146.121354466009,609.5,146.121354466009,609.5,146.121354466009,NaN,NaN,0.115805,0.0277630573485417,0.735565,0.279854159314248,0.59943,0.266576175364946,0.136135,0.0132779839493026,-0.0500160500160501,1.94328889563945,1,0,0.000270594912815653,0.00343823436280303,0.921501009246188,0.257697729820107,846.5,133.415149729834,107,76.2372284170482,1.17580205623684,0.167228323203092,11020,7242.53669961958,11020,7242.53669961958,22895,10863.8050494294,9785,8449.62614955617,20330,14485.0733992392,0.8972721,0,original_stable,0
sf_cb,fixed_payload,15,15,1,190,0.2,1,609.5,146.121354466009,609.5,146.121354466009,0,0,0,0,1598.20110244023,534.292525241842,23.7546451133408,133.642973727798,1574.44645732689,400.649551514044,1598.20110244023,534.292525241842,1195,698.841260489608,4010.75,1769.33900951236,6376.075,1165.47662942561,1195,698.841260489608,4010.75,1769.33900951236,6376.075,1165.47662942561,111.3958565589,20.1913444827451,0,0,897.133965068748,191.313136528413,142.964821008299,129.336352557309,42.9518146909451,59.8087179455764,190,0,190,0,0,0,609.5,146.121354466009,610,152.474456834096,609.5,146.121354466009,610,152.474456834096,NaN,NaN,0.1159,0.0289701467984783,0.97375,0.090468177721564,0.85785,0.119438324520042,0.1159,0.0289701467984783,0.0787740787740786,5.34507366662133,1,0,0.000134487859884474,0.00170883028222067,0.921592543621272,0.258860784330328,874.5,44.4717165766114,137.5,158.827559202184,1.22606218258392,0.31478272602935,13680,12070.894499366,13680,12070.894499366,28215,27763.0573485417,12635,13277.9839493026,26125,30177.2362484149,0.7031311,0,original_stable,0
sb_cf,fixed_payload,15,15,1,190,0.005,1,609.5,146.121354466009,609.5,146.121354466009,0,0,0,0,1692.40369131673,1646.33726583795,38.4417193112845,171.509368277091,1653.96197200545,1474.82789756086,1692.40369131673,1646.33726583795,1161.25,905.317087452447,4892.125,5423.9611467546,7889.17499999999,7326.71530599668,1161.25,905.317087452447,4892.125,5423.9611467546,7889.17499999999,7326.71530599668,0,0,20.3813638052768,10.9839497463866,1364.25151740369,1321.77660138131,11.1651492629754,2.93731631226137,68.1639415335067,139.130030120897,0,0,190,0,0,0,609.5,146.121354466009,608.5,158.827559202184,609.5,146.121354466009,608.5,158.827559202184,NaN,NaN,0.1156525,0.0297007535708083,1.0295575,0.750142562111913,0.872485,0.705003769786652,0.1570725,0.0451387923252606,-0.511056511056511,7.24162909450767,1,0,0.000434045719482497,0.00551507377660341,0.921948004893335,0.254356456158009,973,177.886866306446,218,393.892346821416,1.35875758701846,0.732263316425775,46930,70011.1880963226,34490,39135.1105874181,46930,70011.1880963226,30572.5,41072.8068096847,41420,74839.545896069,58.9152318,0,corrected_q_rerun,1
sb_cb,fixed_payload,15,15,1,190,0.1,0.5,609.5,146.121354466009,553.5,857.668819691792,56,711.547465225783,56,711.547465225783,NaN,NaN,NaN,NaN,NaN,NaN,562.53041689032,412.826615231727,NaN,NaN,NaN,NaN,NaN,NaN,442.5,31.7655118404367,1122.5,2255.351340671,2239.25,8022.06236018389,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,609.5,146.121354466009,553.5,857.668819691792,609.5,146.121354466009,553.5,857.668819691792,NaN,NaN,0.105165,0.16295707574144,6.5701825,79.2997731790965,6.4516225,79.3118440735959,0.11856,0.012070894499366,105.117369117369,1336.02811667106,0.906354515050167,1.18987870439094,NaN,NaN,0.919411153357817,0.286590211153582,76931,966637.231509226,110,343.067527876717,1.20777419932009,0.941768708527531,1542495,19547797.1453443,562290,7096733.00027197,1542495,19547797.1453443,91652.5,1129676.89758145,216300,2710741.71841551,1554.5312824,0,corrected_q_rerun,1
s7_clean,fixed_payload,15,15,1,190,0.2,1,609.5,146.121354466009,609.5,146.121354466009,0,0,0,0,505.309147776539,182.224178792723,1.87136132788307,1.20955262476778,503.437786448656,181.014626167955,505.309147776539,182.224178792723,432,0,860.125,580.35590132478,1370.665,2843.3309648375,432,0,860.125,580.35590132478,1370.665,2843.3309648375,4.0687786448656,0.464697999300825,36.3010033444816,3.82461012125658,36.0150501672241,24.6687352821051,73.6984392419175,184.183307783848,1.35451505016722,17.2107455456547,162,0,190,0,0,0,609.5,146.121354466009,609.5,146.121354466009,609.5,146.121354466009,609.5,146.121354466009,NaN,NaN,0.115805,0.0277630573485417,0.307821,0.0372291798769917,0.192016,0.0649922372255333,0.115805,0.0277630573485417,-0.0251580251580253,0.0696046591494244,1,0,9.1034420877064e-17,1.15670198970307e-15,0.921593025099674,0.258866902093472,732,139.768252097922,5,63.5310236808735,1.00836120401338,0.106239170034905,378,3201.96359351602,189,1600.98179675801,378,3201.96359351602,157.5,2001.22724594751,315,4002.45449189503,6.7949661,0,original_stable,0
s7_busy,fixed_payload,15,15,1,190,0.2,1,609.5,146.121354466009,609.5,146.121354466009,0,0,0,0,3108.55831165614,1577.54819019716,171.198841818407,1095.71027146404,2937.35946983773,481.837918733125,3108.55831165614,1577.54819019716,2105.75,289.066157747974,9011.2,6248.9114892508,13691.76,22075.7601086301,2105.75,289.066157747974,9011.2,6248.9114892508,13691.76,22075.7601086301,4.17022792022792,0.832993788755172,80.6989966555184,8.79660327889019,80.1978818283166,3.19425771238287,2219.14687848384,532.58050069065,201.145484949833,39.5847147550059,162,0,190,0,0,0,609.5,146.121354466009,608,127.062047361747,609.5,146.121354466009,608,127.062047361747,NaN,NaN,0.1155215,0.0241608483058362,1.889039,0.522123365018891,1.7735175,0.546284213324727,0.1155215,0.0241608483058362,-0.75993675993676,12.6261174476353,1,0,0.00223759095263207,0.00847139341602227,0.920705116317626,0.272924301621625,1603,546.366803655512,757,330.361323140542,2.24163879598662,0.244350091080282,178069.5,2801.71814432652,78592.5,7604.66353460056,178069.5,2801.71814432652,66339,1600.98179675801,151074,16810.3088659591,73.1573183,0,original_stable,0
sf_cf,fixed_payload,15,7.5,2,380,0.5,1,299.5,108.002740257485,299.5,108.002740257485,0,0,0,0,1240.15742848217,2675.25378250018,17.8064053643951,195.105129007103,1222.35102311778,2480.14865349308,1240.15742848217,2675.25378250018,906.25,873.55157561201,3184,8335.27030693061,5868.29999999999,32154.3217053636,906.25,873.55157561201,3184,8335.27030693061,5868.29999999999,32154.3217053636,190.358565403668,3.90104642330182,0,0,531.193600214219,1513.50819368807,0,0,120.798857499888,970.541506228309,0,0,380,0,0,0,299.5,108.002740257485,299,101.649637889398,599,216.00548051497,598,203.299275778795,NaN,NaN,0.11362,0.0386268623979711,0.3694275,0.669966410226651,0.2202775,0.430962699139205,0.14915,0.239003711087446,0.0921420921420921,4.33340463385807,1,0,0.000663088095989946,0.00842533310576851,0.862689301649876,0.188838455709082,487,482.835779974638,93.5,730.606772330045,1.31789173026286,2.55405659533765,21280,106223.87159442,21280,106223.87159442,46740,251074.605586812,15770,118294.766093786,35530,277630.573485417,0.706598,0,original_stable,0
sf_cb,fixed_payload,15,7.5,2,380,0.5,1,299.5,108.002740257485,299.5,108.002740257485,0,0,0,0,1038.62213817111,1345.10930172422,16.5246630517249,163.142562400485,1022.09747511938,1181.96673932374,1038.62213817111,1345.10930172422,848.75,778.2550400907,2040.125,4302.63857878717,3069.34999999999,9335.88392990426,848.75,778.2550400907,2040.125,4302.63857878717,3069.34999999999,9335.88392990426,129.962595394296,106.578629715274,0,0,232.638070692194,627.988730765983,58.2986343553354,254.783306711078,31.1981746775561,192.616072131401,190,0,380,0,0,0,299.5,108.002740257485,299.5,108.002740257485,599,216.00548051497,599,216.00548051497,NaN,NaN,0.11381,0.0410410412978443,0.3101675,0.290686198851837,0.1963575,0.331727240149681,0.11381,0.0410410412978443,-0.265392265392266,0.958760343333143,1,0,0,0,0.862125078549544,0.18166932147939,420.5,108.002740257485,48.5,285.889606563931,1.16420091935556,1.01376880069158,5225,25348.8784486685,5225,25348.8784486685,10735,54319.0252471468,4465,25348.8784486685,9215,54319.0252471468,0.4853414,0,original_stable,0
sb_cf,fixed_payload,15,7.5,2,380,0.002,1,299.5,108.002740257485,299.5,108.002740257485,0,0,0,0,4047.2675112688,985.28340011195,93.9667570402107,617.437440399115,3953.30075422859,367.845959712836,4047.2675112688,985.28340011195,2735,317.655118404367,11792.25,6394.39753348002,18464.525,4740.36733194855,2735,317.655118404367,11792.25,6394.39753348002,18464.525,4740.36733194855,0,0,19.4064633819788,10.8163928220901,3417.92224528049,142.328121100032,24.3416398893203,59.3138390355689,111.630405676797,274.015284826282,0,0,380,0,0,0,299.5,108.002740257485,300,101.649637889398,599,216.00548051497,600,203.299275778795,NaN,NaN,0.114,0.0386268623979711,1.2117125,0.139291769420315,1.0644625,0.170676095118667,0.14725,0.0313843256983515,-0.415656415656416,4.73906333192388,1,0,0.000179054757443236,0.00227510640705985,0.862494821604267,0.176971290526301,478,152.474456834096,87.5,184.239968674533,1.29376422546526,0.721092854806005,43320,9656.71559949277,31080,10355.5568599824,43320,9656.71559949277,24307.5,57273.2178483074,33250,70011.1880963226,50.4494458,0,corrected_q_rerun,1
sb_cb,fixed_payload,15,7.5,2,380,0.5,1,299.5,108.002740257485,299.5,108.002740257485,0,0,0,0,726.550240996117,652.945220721758,3.82140625697327,29.1662318850906,722.728834739144,623.778988836668,726.550240996117,652.945220721758,590,0,1333.625,3851.56831065295,2821.29999999999,10663.0470145976,590,0,1333.625,3851.56831065295,2821.29999999999,10663.0470145976,0,0,18.4997991699023,19.7168178996204,5.88298299638506,10.3942845010078,85.6925570134333,388.54202638756,42.6534955594234,205.125860048479,190,0,380,0,0,0,299.5,108.002740257485,299.5,108.002740257485,599,216.00548051497,599,216.00548051497,NaN,NaN,0.11381,0.0410410412978443,0.217165,0.11708767664385,0.102025,0.155714539041821,0.11514,0.038626862397971,-0.12012012012012,0.843946962523687,1,0,0,0,0.862125078549544,0.18166932147939,459.5,57.1779213127861,69,368.479937349066,1.23331994466015,1.31445452664136,3640,4574.23370502289,3055,4065.9855155759,3640,4574.23370502289,2160,7560.19181802394,2590,9275.52945740753,20.5879688,0,original_stable,0
s7_clean,fixed_payload,15,7.5,2,380,0.5,1,299.5,108.002740257485,299.5,108.002740257485,0,0,0,0,673.5409135538,320.650209084302,2.87314232159593,17.1999040012176,670.667771232204,303.450305083084,673.5409135538,320.650209084302,591.5,19.059307104262,1102.425,1023.16713638047,1575.815,2977.25436275675,591.5,19.059307104262,1102.425,1023.16713638047,1575.815,2977.25436275675,4.06690431561566,1.55141642712465,36.6049002543848,1.74542322390082,8.77818315704914,8.32010587942782,76.4957323604231,283.978955045077,2.72205114473156,7.8544045075537,162,0,380,0,0,0,299.5,108.002740257485,299.5,108.002740257485,599,216.00548051497,599,216.00548051497,NaN,NaN,0.11381,0.0410410412978443,0.201511,0.0232904732814082,0.087701,0.0643315145792525,0.11381,0.0410410412978443,-0.182826182826183,0.017763291984464,1,0,0,0,0.862125078549544,0.18166932147939,375,114.355842625572,5,12.7062047361747,1.01680278484402,0.0484839784416897,693,4002.45449189503,346.5,2001.22724594751,693,4002.45449189503,157.5,400.245449189503,315,800.490898379006,5.8191428,0,original_stable,0
s7_busy,fixed_payload,15,7.5,2,380,0.5,1,299.5,108.002740257485,299.5,108.002740257485,0,0,0,0,2305.74470589548,120.394153548837,36.2935076092293,170.271408423639,2269.45119828625,49.8772548748019,2305.74470589548,120.394153548837,1707.75,397.068898005459,5980.5,1113.06353488889,9455.91999999999,6798.83603023211,1707.75,397.068898005459,5980.5,1113.06353488889,9455.91999999999,6798.83603023211,4.07330298567412,1.42644968152129,82.6377694470478,0.0178625183732601,20.386865711608,12.5063146496169,1410.4832976302,63.9082630569945,209.869962511715,0.08038133267949,162,0,380,0,0,0,299.5,108.002740257485,299.5,108.002740257485,599,216.00548051497,599,216.00548051497,NaN,NaN,0.11381,0.0410410412978443,0.690135,0.208457994901682,0.576325,0.167416953603837,0.11381,0.0410410412978443,-0.265278265278265,1.82199534393438,1,0,0.000502447840960471,0.0063842051364906,0.863098881620908,0.194042662676857,836.5,578.132315495949,388,139.768252097922,2.29549359575133,0.000496181065922952,111100.5,32419.8813843497,49896,14408.8361708221,111100.5,32419.8813843497,41298,5222.2501465678,91920,13646.4638866516,41.324453,0,original_stable,0
sf_cf,fixed_payload,15,5,3,570,0.5,1,201.5,95.2965355213102,201.5,95.2965355213102,0,0,0,0,1854.28223499235,957.828190807085,15.0236151531594,41.9447969818266,1839.2586198392,915.883393825257,1854.28223499235,957.828190807085,1242.5,412.951653925678,4950.625,8263.79790528959,10013.025,6747.31237002709,1242.5,412.951653925678,4950.625,8263.79790528959,10013.025,6747.31237002709,273.607260888867,22.2560711380437,0,0,741.438612933458,584.282975989139,0,0,254.21274601687,353.856488974162,0,0,570,0,0,0,201.5,95.2965355213102,201.5,95.2965355213102,604.5,285.889606563931,604.5,285.889606563931,NaN,NaN,0.114855,0.0543190252471468,0.3730725,0.0162957075741439,0.2072025,0.0235382442737635,0.16587,0.00724253669961959,-0.572196572196572,3.9303380041505,1,0,0,0,0.82352005861154,0.0232627557305994,340.5,158.827559202184,89.5,82.5903307851355,1.44598727371381,0.620800857849408,23085,3621.26834980979,23085,3621.26834980979,53295,18106.3417490489,21945,18106.3417490489,51015,47076.4885475272,0.5769484,0,original_stable,0
sf_cb,fixed_payload,15,5,3,570,0.5,1,201.5,95.2965355213102,201.5,95.2965355213102,0,0,0,0,1217.38673358654,1297.60306113033,2.77320820796133,23.3818798618319,1214.61352537858,1274.2211812685,1217.38673358654,1297.60306113033,1041.25,460.599921686333,2410.125,6440.45752564855,3401.5,9386.07343861225,1041.25,460.599921686333,2410.125,6440.45752564855,3401.5,9386.07343861225,144.786908696296,283.030036736633,0,0,210.323336457357,339.090140452272,66.2066541705717,390.742589414932,33.296626054358,261.358414664662,190,0,570,0,0,0,201.5,95.2965355213102,201.5,95.2965355213102,604.5,285.889606563931,604.5,285.889606563931,NaN,NaN,0.114855,0.0543190252471468,0.2445375,0.14545427871736,0.1296825,0.199773303964507,0.114855,0.0543190252471468,-0.238320238320238,0.538540320078347,1,0,1.08426570367908e-16,1.37769020193589e-15,0.82352005861154,0.0232627557305994,282.5,82.5903307851355,34.5,260.477197091581,1.17524540028609,1.37557060349822,3230,24141.7889987319,3230,24141.7889987319,6745,51904.8463472736,3135,22934.6995487953,6555,49490.6674474004,0.4551533,0,original_stable,0
sb_cf,fixed_payload,15,5,3,570,0.002,1,201.5,95.2965355213102,201.5,95.2965355213102,0,0,0,0,4512.44746707443,1487.75191954498,82.7174073891383,745.528242722018,4429.7300596853,742.223676822966,4512.44746707443,1487.75191954498,3060,889.434331532229,12894.875,11704.002837609,20422.575,1924.03705217534,3060,889.434331532229,12894.875,11704.002837609,20422.575,1924.03705217534,0,0,20.651543925418,2.0565399442891,3597.01444038869,946.035794905585,27.3054062052977,123.607060255341,214.758669165886,78.1485178829863,0,0,570,0,0,0,201.5,95.2965355213102,202,101.649637889398,604.5,285.889606563931,606,304.948913668193,NaN,NaN,0.11514,0.0579402935969566,0.9089725,0.137767024851975,0.7505125,0.0436140477569204,0.15846,0.0941529770950545,-0.865908865908866,4.14075296499652,1,0,0.000644151269548824,0.00818471791195421,0.824056035611417,0.0164525222362885,334.5,374.833039717154,76,63.5310236808735,1.37676959502787,0.137102662952607,49875,105016.782144484,35222.5,73283.0358158876,49875,105016.782144484,30310,25348.8784486685,43320,36212.6834980979,45.7786451,0,corrected_q_rerun,1
