protocol,load_mode,lambda_base,lambda_effective,M,Tp_us,best_q,stable_fraction,stability_class,arrival_rate_pkt_s,goodput_pkt_s,rate_relative_error,rate_threshold,rate_check_status,little_relative_error,little_threshold,little_check_status,n_aloha_probability_tests,aloha_ci95_coverage_fraction,aloha_ci95_all_inside,aloha_probability_check_status,aloha_controlled_file_status,aloha_controlled_available,aloha_controlled_K,aloha_controlled_q,aloha_controlled_trials,aloha_controlled_probability_pass,aloha_controlled_service_relative_error,aloha_controlled_preregistered_parameters_valid,aloha_controlled_probability_status,aloha_controlled_service_status,aloha_controlled_hard_gate_status,overall_status
sb_cb,fixed_payload,15,3.75,4,760,0.5,1,stable,150.5,150.5,0,0.05,pass,0,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
s7_clean,fixed_payload,15,3.75,4,760,1,0,unstable,150.5,92,NaN,0.05,not_applicable,NaN,0.05,not_applicable,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,not_applicable
s7_busy,fixed_payload,15,3.75,4,760,0.5,1,stable,150.5,151,0.00332225913621262,0.05,pass,0.00303214945935618,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
sf_cf,fixed_payload,15,3,5,950,0.5,0.5,mixed,115.5,50,NaN,0.05,not_applicable,NaN,0.05,not_applicable,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,not_applicable
sf_cb,fixed_payload,15,3,5,950,0.5,1,stable,115.5,115.5,0,0.05,pass,7.08954677282986e-17,0.05,pass,5,1,1,diagnostic_only,present,1,40,0.025,11465,1,0.0088487396849692,1,pass,pass,pass,pass
sb_cf,fixed_payload,15,3,5,950,NaN,0,unstable,NaN,NaN,NaN,0.05,not_applicable,NaN,0.05,not_applicable,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,not_applicable
sb_cb,fixed_payload,15,3,5,950,1,1,stable,115.5,115.5,0,0.05,pass,8.70790475485628e-17,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
s7_clean,fixed_payload,15,3,5,950,1,0,unstable,115.5,71.5,NaN,0.05,not_applicable,NaN,0.05,not_applicable,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,not_applicable
s7_busy,fixed_payload,15,3,5,950,0.5,1,stable,115.5,115.5,0,0.05,pass,0.00425271434399531,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
sf_cf,fixed_payload,15,2.5,6,1140,0.5,1,stable,92,92.5,0.00543478260869565,0.05,pass,0.000909284648717893,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
sf_cb,fixed_payload,15,2.5,6,1140,0.5,1,stable,92,92,0,0.05,pass,0,0.05,pass,2,1,1,diagnostic_only,present,1,40,0.025,11465,1,0.0088487396849692,1,pass,pass,pass,pass
sb_cf,fixed_payload,15,2.5,6,1140,NaN,0,unstable,NaN,NaN,NaN,0.05,not_applicable,NaN,0.05,not_applicable,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,not_applicable
sb_cb,fixed_payload,15,2.5,6,1140,1,1,stable,92,92,0,0.05,pass,0,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
s7_clean,fixed_payload,15,2.5,6,1140,1,0,unstable,92,72.5,NaN,0.05,not_applicable,NaN,0.05,not_applicable,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,not_applicable
s7_busy,fixed_payload,15,2.5,6,1140,0.5,1,stable,92,92.5,0.00543478260869565,0.05,pass,0.000569929535984606,0.05,pass,0,NaN,NaN,not_applicable,not_applicable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_applicable,not_applicable,not_applicable,pass
